BikeBuyer,Country,Education,Occupation,Gender,MaritalStatus,Home,AveMoSpend,Income,BirthYear,Cars,Child_Home,Child_Total
1,United States,Graduate Degree,Skilled Manual,M,S,1,76,89373,1973,0,0,1
0,United States,Graduate Degree,Skilled Manual,F,S,1,46,59032,1973,0,0,1
0,United States,Graduate Degree,Skilled Manual,M,S,1,73,69793,1973,0,0,1
1,United States,Graduate Degree,Skilled Manual,F,S,1,43,62350,1973,0,0,1
0,United States,Graduate Degree,Skilled Manual,M,S,1,77,70413,1972,0,0,1
0,United States,Graduate Degree,Skilled Manual,M,M,1,76,98007,1971,0,0,1
0,United States,Graduate Degree,Skilled Manual,M,M,0,86,111191,1971,0,0,1
0,United Kingdom,Graduate Degree,Manual,M,S,1,60,47955,1972,0,0,0
0,United Kingdom,Graduate Degree,Manual,F,M,1,44,33349,1953,0,0,1
0,United Kingdom,Graduate Degree,Manual,M,M,1,76,50456,1968,0,0,1
0,France,Graduate Degree,Manual,F,M,1,47,41321,1966,0,0,1
1,Germany,Graduate Degree,Manual,M,M,1,67,46319,1962,0,0,1
1,United Kingdom,Graduate Degree,Clerical,M,M,1,67,33095,1962,0,0,1
1,United Kingdom,Bachelors ,Manual,M,M,1,71,29545,1961,0,0,1
0,Germany,Bachelors ,Manual,F,S,1,39,23662,1961,0,0,1
0,United Kingdom,Graduate Degree,Clerical,M,M,1,76,38668,1961,0,0,1
0,United Kingdom,Graduate Degree,Clerical,M,M,1,77,48695,1961,0,0,1
0,United Kingdom,Graduate Degree,Clerical,F,M,1,46,68500,1936,0,0,1
0,France,Graduate Degree,Clerical,F,M,1,48,42418,1961,0,0,1
0,France,Bachelors ,Manual,M,S,1,65,36727,1958,0,0,1
0,France,Partial College,Manual,M,S,1,62,32448,1956,0,0,2
0,France,Bachelors ,Clerical,F,M,1,47,20051,1956,0,0,1
0,United Kingdom,Bachelors ,Clerical,M,M,1,58,10180,1956,0,0,1
0,France,Bachelors ,Clerical,M,M,1,69,45023,1956,0,0,1
0,United Kingdom,Partial College,Manual,M,S,1,60,18679,1954,1,0,2
0,France,Bachelors ,Clerical,M,M,1,56,28759,1938,1,0,2
0,United Kingdom,Bachelors ,Clerical,F,S,1,45,56713,1939,0,0,1
0,France,Partial College,Manual,F,M,1,43,23493,1941,1,0,2
0,Germany,Partial College,Manual,M,M,1,60,35393,1942,0,0,1
0,United Kingdom,Bachelors ,Clerical,M,M,1,75,63890,1942,0,0,1
0,Australia,Partial College,Manual,F,M,1,39,16130,1980,1,0,0
0,Australia,Partial College,Manual,M,S,1,54,16081,1980,1,0,0
0,Australia,Partial College,Manual,F,S,1,41,22025,1980,1,0,0
0,Australia,Partial College,Manual,F,M,1,42,20877,1979,1,0,0
0,Australia,Partial College,Manual,F,S,0,40,17497,1978,1,0,0
0,Australia,Partial College,Manual,M,M,0,63,22596,1978,1,0,0
1,Australia,Partial College,Manual,F,S,1,40,22062,1978,1,0,0
0,Australia,Bachelors ,Clerical,M,M,1,65,38257,1979,0,0,0
0,Australia,Bachelors ,Clerical,M,M,1,62,15502,1979,0,0,0
0,Australia,Bachelors ,Clerical,F,M,1,49,33513,1978,0,0,0
1,Australia,High School,Manual,M,S,0,67,26952,1977,0,1,1
1,Australia,High School,Manual,F,S,0,51,31791,1977,0,1,1
0,France,Partial College,Manual,F,M,1,38,18376,1943,0,0,2
0,Germany,Partial College,Manual,M,S,1,58,23671,1943,0,0,2
1,France,Partial College,Manual,M,S,0,70,20599,1961,0,1,1
0,France,Partial College,Manual,F,S,0,53,24393,1961,0,1,1
1,Germany,Graduate Degree,Clerical,M,M,1,81,72966,1961,0,0,4
1,Germany,Graduate Degree,Clerical,M,S,1,68,62559,1961,0,0,4
1,United Kingdom,Graduate Degree,Clerical,M,S,1,69,58185,1961,0,0,3
0,United Kingdom,Graduate Degree,Clerical,M,M,1,82,81690,1961,0,0,3
0,Germany,Partial College,Manual,F,M,1,54,24132,1960,0,1,1
0,Germany,Partial College,Manual,M,M,1,73,12715,1960,0,1,1
0,United Kingdom,Graduate Degree,Clerical,M,M,1,69,73382,1960,0,0,3
1,France,High School,Manual,M,S,0,69,17817,1959,1,1,1
0,United Kingdom,Partial College,Manual,F,M,1,41,22503,1959,1,0,2
0,France,Partial College,Manual,M,S,1,63,34157,1958,1,0,2
0,France,Partial College,Manual,F,M,1,40,12803,1958,1,0,2
0,United Kingdom,Bachelors ,Clerical,F,S,1,42,48090,1960,0,0,3
0,France,Bachelors ,Clerical,F,S,1,46,45032,1960,0,0,3
0,United Kingdom,Bachelors ,Clerical,F,M,1,43,40557,1960,0,0,3
0,France,Bachelors ,Clerical,F,M,1,52,58869,1958,0,0,1
0,United Kingdom,Partial College,Manual,M,S,1,58,20161,1970,1,0,0
0,Germany,Partial College,Manual,F,M,0,47,15026,1970,1,0,0
1,France,Partial College,Manual,M,S,0,61,30203,1970,1,0,0
0,United Kingdom,Partial College,Manual,F,S,0,39,24887,1970,1,0,0
0,Germany,Bachelors ,Clerical,M,M,0,83,68616,1970,0,0,0
0,Germany,High School,Manual,F,S,1,50,17027,1969,1,2,2
0,United Kingdom,Partial College,Manual,F,S,0,42,14455,1969,1,0,0
0,Germany,Bachelors ,Clerical,M,M,1,76,63983,1969,0,0,0
0,Germany,Bachelors ,Clerical,F,M,1,49,53797,1969,0,0,1
1,France,Graduate Degree,Clerical,M,M,1,75,75656,1969,0,0,0
0,France,Graduate Degree,Clerical,M,M,1,82,58495,1969,0,0,0
0,Germany,Partial College,Manual,M,S,1,62,34075,1952,2,0,3
0,Germany,Partial College,Manual,M,S,1,55,11352,1952,2,0,3
0,United Kingdom,Partial College,Manual,M,S,1,60,31591,1952,1,0,2
0,Germany,Partial College,Manual,F,M,1,55,23639,1968,0,1,1
0,France,Partial College,Manual,M,S,0,70,32513,1968,1,1,1
0,Germany,Bachelors ,Clerical,M,M,1,74,71204,1968,0,0,1
0,France,Graduate Degree,Clerical,F,M,1,49,68542,1968,0,0,0
0,France,Graduate Degree,Clerical,F,M,1,58,59435,1968,0,0,0
0,Germany,Graduate Degree,Clerical,M,M,1,80,74929,1968,0,0,0
0,Germany,Partial High School,Manual,F,S,1,62,14030,1967,0,4,4
0,United Kingdom,Partial College,Manual,M,M,1,79,23155,1967,1,1,1
0,United Kingdom,Partial College,Manual,F,S,0,46,17272,1967,1,1,1
1,France,Partial College,Manual,M,S,0,72,28098,1967,1,1,1
1,Germany,High School,Manual,M,M,1,73,20461,1967,1,1,1
1,Germany,Bachelors ,Clerical,F,S,0,50,48056,1967,0,1,1
0,United Kingdom,Bachelors ,Clerical,M,S,0,84,68170,1967,1,1,1
0,Germany,Bachelors ,Clerical,F,M,1,52,42175,1967,1,1,1
0,United Kingdom,Bachelors ,Clerical,F,M,1,51,51688,1967,0,0,0
0,United Kingdom,Bachelors ,Clerical,F,M,1,51,41441,1967,0,0,0
0,United Kingdom,Bachelors ,Clerical,M,M,1,92,69927,1966,1,1,1
0,United Kingdom,Bachelors ,Skilled Manual,F,M,1,64,69928,1966,2,1,1
1,Germany,Partial High School,Manual,M,S,1,92,17035,1965,2,3,4
1,Germany,High School,Manual,F,S,1,51,28356,1965,0,2,2
0,United Kingdom,High School,Manual,F,S,1,49,11076,1965,0,2,2
1,Germany,High School,Manual,M,S,1,80,21326,1965,0,2,2
0,France,High School,Manual,F,S,1,56,16097,1965,1,2,2
0,France,High School,Manual,F,S,1,51,18997,1965,1,2,2
1,Germany,Partial High School,Manual,M,S,1,85,25742,1964,2,3,4
1,Germany,Partial High School,Manual,F,S,1,56,21776,1964,1,2,5
1,France,High School,Manual,M,S,1,80,19586,1964,2,2,2
1,Germany,High School,Manual,M,M,0,85,18610,1964,2,2,2
1,United Kingdom,High School,Manual,M,S,1,78,16067,1964,2,2,2
1,France,Partial High School,Manual,M,S,1,79,22165,1963,2,2,3
1,United Kingdom,Partial High School,Manual,M,M,0,77,12859,1963,2,2,3
0,United Kingdom,Bachelors ,Professional,F,M,1,52,62165,1966,0,0,0
1,United Kingdom,Partial College,Clerical,M,M,0,95,47010,1963,0,2,2
0,United Kingdom,Partial College,Clerical,F,M,0,67,33978,1963,0,2,2
1,United Kingdom,Partial College,Clerical,M,S,1,71,70637,1962,1,0,1
0,France,Partial College,Clerical,F,S,1,35,37199,1934,1,0,2
0,Germany,Bachelors ,Skilled Manual,F,M,1,34,30954,1934,1,0,1
1,Germany,Bachelors ,Skilled Manual,M,M,1,75,60194,1965,0,0,1
0,United Kingdom,Bachelors ,Skilled Manual,M,M,1,70,61125,1965,0,0,1
0,United Kingdom,Bachelors ,Skilled Manual,F,M,1,49,36892,1965,0,0,1
1,United Kingdom,Bachelors ,Skilled Manual,M,M,1,84,70103,1964,0,0,1
1,France,Partial College,Clerical,F,S,1,61,48994,1963,2,2,2
1,France,Partial College,Clerical,M,M,0,105,37522,1963,0,3,3
1,Germany,Partial College,Clerical,M,S,1,102,55021,1963,0,3,3
0,France,Partial High School,Manual,F,S,1,41,24282,1976,2,0,0
1,France,High School,Manual,F,S,1,72,24067,1979,3,4,4
0,United Kingdom,Bachelors ,Skilled Manual,F,M,1,50,56733,1963,0,0,1
0,United Kingdom,Bachelors ,Skilled Manual,F,M,1,53,55664,1963,0,0,1
0,France,Partial College,Clerical,M,M,1,76,66665,1962,1,0,1
0,Germany,Bachelors ,Skilled Manual,F,M,1,53,50875,1962,1,0,1
0,France,Bachelors ,Skilled Manual,F,M,1,48,48741,1962,1,0,1
0,United Kingdom,Partial College,Clerical,M,M,0,119,60807,1978,3,4,4
0,France,High School,Manual,F,S,1,40,21403,1977,1,0,0
0,United Kingdom,Partial High School,Manual,F,S,0,40,21022,1975,2,0,0
1,United Kingdom,Partial High School,Manual,F,S,1,38,21483,1975,2,0,0
0,United Kingdom,Partial High School,Manual,M,S,0,65,27262,1975,2,0,0
1,United Kingdom,Partial College,Clerical,M,S,0,68,61987,1976,1,0,0
0,France,Partial High School,Manual,M,S,1,56,17290,1975,1,0,0
0,France,Partial High School,Manual,F,S,0,45,21762,1974,2,0,0
0,United Kingdom,Partial High School,Manual,F,S,0,46,22951,1974,2,0,0
0,Germany,Partial High School,Manual,F,S,0,34,11895,1974,2,0,0
1,France,Partial College,Clerical,M,S,0,66,65806,1975,1,0,0
0,Germany,Partial College,Clerical,M,S,0,63,47842,1975,1,0,0
1,Germany,Partial College,Clerical,M,S,0,64,56932,1975,1,0,0
0,United States,High School,Professional,F,M,0,49,75594,1974,2,0,0
1,Germany,Partial High School,Manual,M,S,1,56,15560,1973,2,0,0
0,Germany,Partial High School,Manual,F,M,0,42,18350,1973,2,0,0
0,Germany,Partial High School,Manual,M,S,1,64,37596,1973,2,0,0
0,Germany,Partial College,Clerical,M,S,1,60,40524,1974,1,0,0
0,United Kingdom,Partial High School,Manual,M,S,0,58,15457,1980,2,0,0
0,Germany,Partial High School,Manual,M,S,0,59,24004,1980,2,0,0
0,Germany,Partial High School,Manual,F,S,0,41,10012,1980,2,0,0
1,Canada,High School,Skilled Manual,M,M,1,95,46498,1961,2,2,4
1,United States,Partial College,Skilled Manual,M,M,1,84,92118,1961,1,0,1
1,United States,Partial College,Skilled Manual,M,M,1,86,105966,1961,1,0,1
0,United States,High School,Skilled Manual,M,M,1,101,57750,1960,2,2,4
0,United States,Bachelors ,Professional,F,S,1,46,49195,1960,1,0,0
0,United States,Partial College,Skilled Manual,F,M,1,53,58923,1960,1,0,1
0,United States,Partial College,Skilled Manual,M,M,1,79,86481,1960,1,0,1
0,Canada,Partial College,Skilled Manual,F,S,0,41,45670,1967,1,0,0
1,United States,Graduate Degree,Professional,M,S,0,76,109193,1967,1,0,0
0,United States,Graduate Degree,Professional,M,S,0,74,112952,1967,1,0,0
0,United States,Graduate Degree,Professional,F,S,0,45,95976,1967,1,0,0
0,United States,Partial College,Skilled Manual,F,M,1,56,80498,1960,1,0,1
0,Germany,Graduate Degree,Manual,M,M,1,73,40797,1969,0,0,0
0,France,Graduate Degree,Manual,F,S,1,44,45170,1967,0,0,1
0,Germany,Graduate Degree,Manual,M,M,1,67,46512,1962,0,0,1
1,Germany,Graduate Degree,Manual,M,M,1,70,44593,1962,0,0,1
1,United Kingdom,Bachelors ,Manual,M,M,1,71,37635,1961,0,0,1
0,United Kingdom,Graduate Degree,Clerical,F,M,1,44,44528,1961,0,0,1
0,United Kingdom,Graduate Degree,Clerical,M,M,1,73,49167,1961,0,0,1
0,France,Graduate Degree,Clerical,F,M,1,43,36908,1935,0,0,1
0,United Kingdom,Graduate Degree,Clerical,F,M,1,45,65853,1936,0,0,1
0,France,Graduate Degree,Clerical,M,M,1,74,76581,1962,0,0,4
0,United Kingdom,Bachelors ,Manual,F,M,1,43,26990,1958,0,0,1
0,United Kingdom,Bachelors ,Manual,M,M,1,68,35894,1958,0,0,1
0,United Kingdom,Bachelors ,Manual,F,S,1,44,20112,1958,0,0,1
0,United Kingdom,Bachelors ,Manual,M,M,1,66,26678,1958,0,0,1
0,United Kingdom,Partial College,Manual,M,M,1,70,25638,1955,1,0,2
0,France,Partial College,Manual,F,M,1,47,13860,1955,1,0,2
0,United Kingdom,Bachelors ,Clerical,M,M,1,64,29781,1955,0,0,1
0,Germany,Bachelors ,Clerical,M,M,1,65,30992,1955,0,0,1
0,France,Bachelors ,Clerical,F,M,1,42,22970,1955,0,0,1
0,United Kingdom,Partial College,Manual,M,M,1,61,34372,1954,1,0,2
0,United Kingdom,Partial College,Manual,F,S,1,41,16622,1954,1,0,2
0,France,Bachelors ,Clerical,M,S,1,53,13897,1938,1,0,2
0,Germany,Bachelors ,Clerical,F,S,1,35,26016,1940,0,0,1
0,France,Bachelors ,Clerical,F,M,1,39,26043,1941,0,0,1
0,France,Partial College,Manual,F,S,1,30,23861,1942,1,0,3
0,Germany,Partial College,Manual,M,M,1,59,28933,1942,0,0,1
0,Germany,Partial College,Manual,F,M,1,40,21544,1942,0,0,1
0,United Kingdom,Bachelors ,Clerical,F,M,1,50,66881,1942,0,0,1
0,Australia,Partial College,Manual,F,S,0,33,12437,1980,1,0,0
0,Australia,Partial College,Manual,M,M,1,56,15619,1980,1,0,0
0,Australia,Partial College,Manual,M,M,1,61,33927,1979,1,0,0
0,Australia,Partial College,Manual,M,M,1,63,28402,1978,1,0,0
0,Australia,High School,Manual,F,S,0,39,22833,1977,1,0,0
0,Australia,High School,Manual,M,M,1,63,17932,1977,2,0,0
0,Australia,High School,Manual,M,M,1,64,10708,1976,0,1,1
1,Australia,High School,Manual,F,S,0,49,24154,1976,0,1,1
0,Australia,Bachelors ,Clerical,M,M,1,66,40708,1979,0,0,0
1,Australia,High School,Manual,F,S,0,46,14696,1978,0,1,1
1,Australia,High School,Manual,F,S,0,45,19695,1978,0,1,1
0,Australia,Bachelors ,Clerical,F,S,1,45,30828,1978,0,0,0
0,Australia,Bachelors ,Clerical,F,M,1,40,24484,1978,0,0,0
0,Australia,Bachelors ,Clerical,M,S,1,59,39476,1978,0,0,0
0,Australia,Bachelors ,Clerical,F,M,1,43,24471,1978,0,0,0
0,Australia,Bachelors ,Clerical,M,M,1,58,20595,1978,0,0,0
0,Australia,High School,Manual,F,S,0,45,14071,1977,0,1,1
0,Australia,Bachelors ,Clerical,M,S,1,55,29263,1977,0,0,0
0,Australia,Bachelors ,Clerical,F,M,0,41,24877,1977,0,0,0
0,Australia,Partial College,Manual,M,S,1,62,28835,1977,0,0,0
0,Germany,Partial College,Manual,M,M,1,58,15610,1943,1,0,2
0,Germany,Partial College,Manual,M,M,1,56,26728,1943,1,0,2
0,France,Partial College,Manual,F,M,1,51,14585,1961,0,1,1
0,France,Partial College,Manual,M,M,1,77,23138,1961,0,1,1
0,France,Graduate Degree,Clerical,M,M,1,79,72922,1961,0,0,4
0,United Kingdom,Graduate Degree,Clerical,F,M,1,54,65896,1961,0,0,3
0,Germany,Partial College,Manual,M,S,0,69,19972,1960,0,1,1
0,Germany,Partial College,Manual,F,M,1,51,21279,1960,0,1,1
0,United Kingdom,Partial College,Manual,F,M,1,52,16327,1960,0,1,1
1,France,High School,Manual,M,S,0,69,24902,1959,1,1,1
1,France,High School,Manual,F,S,0,46,20185,1959,1,1,1
0,Germany,Partial College,Manual,M,M,1,65,13274,1959,1,0,2
0,Germany,Partial College,Manual,M,M,1,71,20376,1959,1,0,2
1,United Kingdom,Graduate Degree,Clerical,M,S,1,78,79956,1959,0,0,3
0,France,Partial College,Manual,F,M,1,43,24624,1958,1,0,2
0,Germany,Graduate Degree,Clerical,M,M,1,80,70214,1958,0,0,1
0,Germany,Graduate Degree,Clerical,F,M,1,53,69666,1958,0,0,1
1,Germany,Graduate Degree,Clerical,M,S,1,69,62886,1958,0,0,1
0,United Kingdom,Bachelors ,Clerical,F,S,1,48,61793,1959,0,0,3
0,France,Graduate Degree,Clerical,F,M,1,52,60375,1959,0,0,3
0,France,Bachelors ,Clerical,M,M,1,76,72894,1958,0,0,1
0,United Kingdom,High School,Manual,M,M,1,79,30107,1970,1,1,1
0,Germany,High School,Manual,M,S,1,85,27879,1970,0,2,2
1,France,High School,Manual,F,S,1,52,14054,1970,0,2,2
0,France,Partial College,Manual,F,S,0,46,23082,1970,1,0,0
0,Germany,Partial College,Manual,M,S,1,64,28517,1970,1,0,0
1,France,Bachelors ,Clerical,M,S,1,72,55000,1970,0,0,0
0,France,Bachelors ,Clerical,F,S,1,43,40313,1970,0,0,0
0,United Kingdom,Bachelors ,Clerical,F,M,1,51,63675,1970,0,0,0
0,United Kingdom,Graduate Degree,Clerical,F,M,1,54,63236,1970,0,0,0
0,United Kingdom,Partial College,Manual,F,S,0,38,13329,1969,1,0,0
0,United Kingdom,Bachelors ,Clerical,M,M,1,81,66391,1969,0,0,0
0,Germany,Bachelors ,Clerical,F,S,0,42,52718,1969,0,0,0
0,United Kingdom,Graduate Degree,Clerical,M,M,1,73,60282,1969,0,0,0
1,United Kingdom,Graduate Degree,Skilled Manual,F,S,1,46,61169,1969,0,0,0
0,United Kingdom,Partial College,Manual,F,M,0,41,11604,1952,2,0,3
0,United Kingdom,Partial College,Manual,F,M,1,49,29620,1952,1,0,2
0,United Kingdom,Partial College,Manual,M,M,1,61,20676,1952,1,0,2
0,Germany,High School,Manual,M,S,1,72,24705,1953,2,1,2
0,United Kingdom,Partial College,Manual,F,S,0,48,19787,1968,1,1,1
1,United Kingdom,Bachelors ,Clerical,F,M,1,59,51130,1968,0,1,1
0,Germany,Graduate Degree,Clerical,F,M,1,44,63275,1968,0,0,0
0,United Kingdom,Graduate Degree,Clerical,F,M,1,54,64161,1968,0,0,0
0,United Kingdom,Graduate Degree,Clerical,M,M,1,75,82883,1968,0,0,0
0,United Kingdom,Bachelors ,Clerical,F,M,0,47,59940,1968,0,0,0
0,Germany,Bachelors ,Clerical,F,S,0,54,47866,1967,1,1,1
0,United Kingdom,Bachelors ,Clerical,M,M,1,87,58780,1967,1,1,1
0,France,Bachelors ,Clerical,M,S,1,68,52767,1967,0,0,0
0,Germany,Bachelors ,Clerical,F,M,1,54,63702,1967,0,0,0
0,Germany,Bachelors ,Clerical,M,M,1,75,53849,1967,0,0,0
0,Germany,Bachelors ,Clerical,F,M,1,46,53312,1967,0,0,0
0,France,Bachelors ,Clerical,F,M,1,60,46527,1966,1,1,1
1,France,High School,Manual,M,S,1,76,23147,1965,1,2,2
0,Germany,High School,Manual,F,S,1,55,25954,1965,1,2,2
1,United Kingdom,High School,Manual,F,S,1,55,23482,1965,1,2,2
0,United Kingdom,Bachelors ,Skilled Manual,M,M,1,87,61717,1965,2,1,1
0,Germany,Partial High School,Manual,F,S,1,51,18948,1964,1,2,5
0,Germany,High School,Manual,M,M,0,54,21970,1930,2,0,4
1,Germany,High School,Manual,M,S,1,81,32352,1964,2,2,2
0,Germany,High School,Manual,F,S,1,55,11519,1964,2,2,2
1,France,High School,Manual,M,S,1,87,15378,1964,0,3,3
1,France,High School,Manual,F,S,1,56,16202,1964,0,3,3
0,Germany,High School,Manual,F,S,1,54,19778,1963,1,3,3
1,France,High School,Manual,M,S,1,89,19410,1963,1,3,3
1,Germany,High School,Manual,M,S,1,91,23691,1963,2,3,3
0,Germany,Bachelors ,Skilled Manual,M,M,1,61,65360,1933,1,0,1
0,France,Bachelors ,Professional,F,M,0,52,56549,1966,0,0,0
0,Germany,Bachelors ,Professional,F,M,1,49,59529,1966,0,0,0
0,Germany,Graduate Degree,Skilled Manual,M,M,1,66,80480,1934,0,0,1
0,United Kingdom,Graduate Degree,Skilled Manual,F,M,1,38,50147,1934,0,0,1
1,France,Partial College,Clerical,F,S,1,57,41083,1965,1,2,2
1,France,Partial College,Clerical,M,S,1,90,56514,1965,1,2,2
1,France,Partial College,Clerical,M,S,1,89,48630,1965,1,2,2
0,United Kingdom,Bachelors ,Skilled Manual,F,M,1,47,49892,1965,0,0,1
0,United Kingdom,Bachelors ,Skilled Manual,F,M,1,51,49029,1965,0,0,1
1,France,Partial College,Clerical,M,S,1,88,52953,1964,2,2,2
1,France,Partial College,Clerical,F,S,1,65,54163,1964,2,2,2
1,France,Partial College,Clerical,F,M,0,66,66298,1964,2,2,2
1,Germany,Partial College,Clerical,M,S,1,92,55796,1964,2,2,2
1,France,Partial College,Clerical,M,S,1,103,61627,1963,0,3,3
0,Germany,Bachelors ,Skilled Manual,F,M,1,44,37047,1963,0,0,1
0,Germany,High School,Manual,M,S,1,65,19972,1977,1,0,0
0,United Kingdom,High School,Manual,F,S,1,60,15604,1976,1,4,4
1,Germany,High School,Manual,M,S,1,100,11767,1979,2,5,5
1,Germany,High School,Manual,M,S,1,105,23228,1979,2,5,5
1,Australia,High School,Management,M,M,1,160,118780,1971,4,5,5
0,France,Partial College,Clerical,M,S,1,101,72636,1978,2,3,3
0,United Kingdom,Bachelors ,Skilled Manual,F,M,1,47,54685,1963,0,0,1
0,Germany,Partial College,Clerical,F,M,1,49,36309,1962,1,0,1
0,United Kingdom,Bachelors ,Skilled Manual,M,M,1,78,66156,1962,1,0,1
0,Germany,Partial College,Clerical,F,S,1,40,43725,1977,1,0,0
0,United Kingdom,High School,Manual,M,S,0,57,16052,1976,1,0,0
0,Germany,Partial High School,Manual,F,S,1,39,15220,1975,2,0,0
0,France,High School,Manual,F,M,0,39,17861,1976,1,0,0
0,Germany,Partial College,Clerical,F,S,0,47,47315,1976,1,0,0
0,Germany,High School,Manual,M,M,0,29,18776,1912,2,0,4
0,Germany,Partial High School,Manual,F,S,1,45,22025,1974,2,0,0
1,Germany,Partial High School,Manual,M,S,0,56,21723,1974,2,0,0
0,United Kingdom,Partial High School,Manual,M,S,0,59,23248,1974,2,0,0
0,France,Partial College,Clerical,F,S,0,45,48321,1975,1,0,0
0,France,Partial College,Clerical,M,M,0,69,57351,1975,1,0,0
0,France,Partial High School,Manual,M,M,0,60,16225,1973,2,0,0
0,United Kingdom,Partial High School,Manual,F,S,1,35,18550,1973,2,0,0
0,United Kingdom,Partial High School,Manual,M,S,1,58,37251,1973,2,0,0
0,France,Partial High School,Manual,F,S,0,37,17464,1973,2,0,0
0,United Kingdom,Partial High School,Manual,F,S,0,36,14952,1973,2,0,0
0,Germany,Partial College,Clerical,F,S,1,47,48291,1973,1,0,0
0,France,Partial College,Clerical,M,S,0,66,52124,1973,1,0,0
0,Germany,Partial College,Clerical,F,M,0,47,40806,1974,1,0,0
0,United Kingdom,Partial College,Clerical,F,S,0,43,35985,1974,1,0,0
1,United States,High School,Skilled Manual,M,S,1,100,70137,1961,2,2,4
0,United States,Partial College,Skilled Manual,F,M,1,54,70336,1961,1,0,1
0,Canada,Partial College,Skilled Manual,F,M,1,51,73773,1961,1,0,1
0,United States,Partial College,Skilled Manual,F,M,1,47,61512,1961,1,0,1
1,United States,Bachelors ,Professional,F,S,0,47,60345,1960,1,0,0
0,Canada,Bachelors ,Professional,M,S,0,69,43980,1960,1,0,0
0,Canada,Partial College,Skilled Manual,M,S,0,70,79632,1967,1,0,0
0,United States,Graduate Degree,Professional,F,S,0,48,108345,1967,1,0,0
1,United States,Graduate Degree,Professional,M,M,0,80,99706,1967,1,0,0
0,United States,High School,Skilled Manual,F,S,1,31,16086,1928,2,0,3
0,United States,Partial College,Skilled Manual,F,M,1,52,65197,1960,1,0,1
0,United States,Partial College,Skilled Manual,F,M,1,51,62811,1960,1,0,1
0,United States,High School,Professional,M,M,0,71,69464,1944,2,0,4
0,United States,Bachelors ,Management,M,M,0,69,91417,1944,2,0,4
0,United States,Bachelors ,Management,F,S,1,46,90605,1944,2,0,4
0,United States,High School,Professional,F,M,0,50,56285,1945,2,0,4
0,Canada,Bachelors ,Management,F,S,1,51,105297,1945,2,0,5
0,United States,Bachelors ,Management,M,S,1,66,94145,1946,3,0,5
0,United States,Bachelors ,Management,M,M,1,85,106613,1946,4,0,5
0,United States,Bachelors ,Management,M,M,0,81,97269,1946,4,0,5
0,United States,Bachelors ,Management,M,M,1,82,95207,1946,4,0,5
0,United States,Bachelors ,Management,F,M,1,51,85046,1946,2,0,4
0,United States,Bachelors ,Management,F,M,1,53,79639,1946,2,0,4
1,United States,Bachelors ,Management,F,S,1,47,79973,1946,2,0,4
0,United States,Bachelors ,Management,M,M,1,75,107746,1946,2,0,4
0,United States,Partial College,Professional,F,S,1,51,75873,1947,1,1,2
0,United States,Partial College,Professional,M,M,1,98,102266,1947,1,1,2
0,Canada,Partial College,Professional,M,M,1,93,90388,1947,1,1,2
0,United States,Bachelors ,Management,F,M,1,48,76696,1947,3,0,5
0,Canada,High School,Professional,F,M,1,54,49748,1948,2,1,2
0,United States,Partial College,Professional,M,M,1,89,102371,1948,1,1,2
1,United States,Partial College,Professional,M,M,1,89,102371,1948,1,1,2
0,United States,Partial College,Professional,M,M,1,94,102371,1948,1,1,2
1,United States,Partial College,Professional,M,M,1,94,102371,1948,1,1,2
0,United States,Partial College,Professional,M,M,1,89,107279,1948,1,1,2
1,United States,Partial College,Professional,M,M,1,89,107279,1948,1,1,2
0,United States,Partial College,Professional,M,M,1,94,107279,1948,1,1,2
1,United States,Partial College,Professional,M,M,1,94,107279,1948,1,1,2
0,United States,Partial College,Professional,F,S,0,57,89210,1948,1,1,2
1,United States,Partial College,Professional,F,S,0,52,76453,1948,2,1,2
1,United States,Partial College,Professional,F,S,1,60,78348,1948,2,1,2
1,United States,Bachelors ,Management,M,S,1,90,106596,1948,0,1,2
0,United States,Bachelors ,Management,M,M,0,93,99074,1948,0,1,2
0,Canada,High School,Professional,F,M,1,55,61103,1949,2,1,2
0,Canada,High School,Professional,M,S,1,69,41695,1949,2,1,2
0,Canada,Partial High School,Skilled Manual,M,M,1,80,44483,1949,2,1,2
1,United States,Partial College,Professional,F,S,1,57,87044,1949,2,1,2
1,United States,Bachelors ,Management,M,S,1,85,105256,1949,0,1,2
0,United States,Bachelors ,Management,M,M,1,99,105406,1949,0,1,2
0,United States,Bachelors ,Management,F,M,0,62,86484,1949,0,1,2
1,United States,Partial College,Professional,F,S,1,52,70984,1950,2,1,2
0,United States,High School,Professional,M,M,1,98,110674,1950,2,1,2
0,United States,Partial College,Professional,M,M,1,95,102060,1950,1,1,2
0,United States,Partial College,Professional,M,M,1,103,85509,1950,1,2,4
0,United States,Partial College,Professional,F,M,1,70,72364,1950,1,2,4
0,United States,Bachelors ,Management,M,M,1,101,129280,1950,1,1,3
0,United States,Partial College,Professional,F,M,1,64,86600,1951,1,1,2
0,United States,Partial College,Professional,F,M,1,57,73693,1951,1,1,2
1,United States,Partial College,Professional,M,M,1,94,91701,1951,1,1,2
0,United States,Partial College,Professional,F,M,1,60,88826,1951,2,1,2
0,United States,Partial College,Professional,M,M,1,96,85884,1951,2,1,2
0,United States,Partial College,Professional,M,S,1,86,114368,1951,2,1,2
1,United States,Partial College,Professional,M,M,0,104,94855,1951,1,2,4
